x,y,label
0.385756254,-0.154744033,0
0.108374502,-0.082240271,0
0.071300673,0.142189708,0
0.483055638,0.194227065,0
0.074183569,-0.268189401,0
0.205814596,-0.151630045,0
0.124049311,0.158383425,0
-0.271746699,-0.176443792,0
0.306399346,0.505026524,0
0.137576354,-0.598676119,0
0.314975463,0.104181378,0
0.10524797,0.114661581,0
-0.159408074,0.000279186,0
-0.007440829,-0.422274755,0
0.701193392,0.342094575,0
-0.457639827,0.655350016,0
-0.204459027,-0.011191273,0
0.492207416,-0.05602606,0
0.301013788,-0.551616982,0
0.307310298,0.06451953,0
0.141130976,0.028053398,0
-0.481777905,-0.632812411,0
-0.33944237,-0.366278134,0
0.348689319,-0.625205185,0
-0.504025439,-0.138811538,0
-0.157350537,0.117326305,0
0.208086546,-0.01212501,0
0.312879545,-0.138365893,0
-0.161624898,-0.592402193,0
-0.692736043,-0.097544921,0
0.101165908,0.539603981,0
-0.250961688,-0.650632542,0
-0.216192718,-0.0871018,0
-0.17234409,-0.36458398,0
-0.01421246,-0.165189692,0
-0.047677089,-0.050821615,0
0.437384001,-0.379220543,0
-0.234286694,-0.264790297,0
0.018145875,-0.034912458,0
-0.745460215,-0.716967527,0
0.082003416,-0.303741656,0
-0.118012436,0.332315374,0
0.211559898,-0.07949397,0
0.16160553,-0.043592226,0
0.061994022,-0.052214196,0
0.505338402,-0.204418571,0
0.44266434,0.064909978,0
-0.496298958,-0.344198728,0
-0.35647091,-0.171673019,0
-0.031568212,0.390548065,0
-0.169719612,0.412933945,0
0.039771938,0.300742191,0
-0.386392828,0.014284753,0
-0.126319711,0.142660487,0
0.181483866,-0.001243188,0
0.159299754,-0.184979569,0
-0.007338736,0.044026093,0
0.040082796,0.450749246,0
0.151150286,0.000636178,0
-0.000952913,-0.3044209,0
-0.261959977,-0.118584836,0
-0.094945247,0.081839646,0
-0.499353279,-0.260728512,0
-0.256356613,0.193149443,0
-0.021833132,-0.176145716,0
-0.1797261,-0.102479844,0
2.102063524,2.019148197,0
1.519246947,1.642933427,0
1.964867306,1.829772981,0
1.507520281,1.875312827,0
1.999500257,1.794003795,0
1.612424474,2.299720949,0
2.224098377,1.854016687,0
1.875411774,1.382681663,0
1.795997676,2.078243716,0
1.793075682,2.041770498,0
2.200973711,2.755778512,0
1.81471574,2.161017543,0
1.798689021,2.401418505,0
2.285127113,2.400829484,0
1.650035182,2.087676431,0
1.939035743,1.843536085,0
2.281162963,2.159216132,0
1.402375248,2.112509105,0
2.183717281,1.693401228,0
1.963594533,2.19108228,0
2.122659781,1.738571768,0
1.396043729,2.35854982,0
2.035364056,2.398205183,0
2.476157244,2.854694602,0
1.656891626,2.381739466,0
2.016298082,1.614951516,0
2.089518296,2.097511837,0
2.032136306,1.802730086,0
2.247001534,2.401671971,0
2.179785943,2.348902099,0
2.236418782,1.883034709,0
2.05463712,1.962936079,0
2.549511258,2.197654968,0
1.652422845,2.061442117,0
1.985165915,2.011833167,0
2.229015823,2.280548226,0
1.658963613,2.176533899,0
1.737960392,1.926574324,0
2.06663449,2.631653325,0
1.518404306,1.670954436,0
1.766161679,1.963016934,0
1.883540005,2.092270457,0
1.936031314,1.483840199,0
2.363284156,2.441490708,0
1.50246176,1.840936321,0
1.674935854,1.673933126,0
2.456797796,2.174513639,0
2.195134191,2.009598526,0
2.288464205,2.258082249,0
2.060972745,2.017093443,0
2.018023827,2.222271294,0
2.362519428,2.594052674,0
1.912503253,2.299478165,0
1.83524726,1.914082557,0
2.537617374,1.30233643,0
1.93756044,2.183236089,0
2.386603617,2.437759141,0
2.284038451,2.040054331,0
2.180381591,2.204475528,0
1.726904902,1.951998444,0
1.67938004,1.944466459,0
2.065308147,1.994298248,0
1.778132414,1.845557563,0
2.265942116,1.878256095,0
2.047464498,1.990536391,0
1.658511175,2.277475859,0
2.12630502,1.909791991,0
2.600594565,1.998461956,0
2.251013202,1.988105151,0
1.417600389,1.869158542,0
2.168780054,1.515775662,0
2.064367422,2.57539979,0
1.793344241,1.714040761,0
2.00073561,2.448418084,0
1.636454952,2.028075644,0
2.051902003,2.124441649,0
1.890748334,1.781895163,0
2.63065927,2.548556232,0
1.549033391,1.957030668,0
1.667106875,2.079682062,0
2.342269268,1.772860077,0
2.027445173,2.651682222,0
2.047885455,1.852302776,0
1.986593747,1.398967213,0
2.174884339,1.669727762,0
1.969558545,2.208672068,0
2.183014786,1.977926273,0
2.368279473,1.49223727,0
2.484126044,2.374690145,0
1.954533076,2.208763791,0
1.304216033,2.127294234,0
2.06541779,1.761995403,0
2.106239114,1.985884166,0
2.114341714,1.711544739,0
2.11590565,2.171856895,0
2.36786412,1.70220726,0
1.933563206,2.100527605,0
2.24473398,1.760841886,0
1.588266894,1.979526986,0
1.857140895,1.935497652,0
1.969859,1.894811585,0
2.053965355,1.688753496,0
1.847831178,1.913795438,0
1.799106682,1.857605844,0
1.578338,2.113193756,0
1.627926405,1.894829593,0
1.846186297,2.485292331,0
2.342789273,1.860164809,0
1.875462188,1.31119035,0
1.693962759,2.229254058,0
2.002889788,2.178388166,0
1.711618893,1.590106441,0
2.307175345,2.403043352,0
1.963984605,2.382611427,0
2.286865798,2.075115383,0
1.819224589,1.819314397,0
2.074391167,1.951039823,0
1.886784643,2.281942286,0
2.190646685,1.618013991,0
1.780165752,1.791398941,0
2.262683523,1.353249442,0
1.905398397,2.145820996,0
2.299876394,2.071920002,0
1.976285361,1.75076411,0
1.763740978,2.136367583,0
1.543158925,2.404273578,0
2.210717155,2.383041796,0
2.200487559,1.700539966,0
1.448203127,1.698003969,0
1.859661877,2.098332797,0
1.623660274,1.567362874,0
1.804236202,1.869959889,0
1.486845115,2.044634215,0
1.267180452,2.005883301,0
1.795092978,1.824591395,0
2.145414952,2.115584789,0
1.948137764,2.409056397,0
1.295712906,1.859165751,0
1.706642792,1.811878455,0
2.0473368,2.060378412,0
1.871262458,1.541196163,0
2.629654114,1.878275964,0
1.238929604,2.264821874,0
1.326473773,1.695568462,0
1.541809721,1.684090787,0
1.982819248,1.787163219,0
1.963392101,1.680439336,0
1.709180816,2.314796914,0
1.742888167,2.320240638,0
2.042003953,1.410946036,0
2.272567311,2.274955904,0
2.055576708,2.467671872,0
2.357364447,1.953061038,0
2.350480904,1.489188318,0
2.184829301,2.056500934,0
2.214361327,2.02938924,0
2.201151032,1.833935169,0
2.067193061,1.728632607,0
2.240626848,2.083596286,0
2.306074152,2.475613461,0
1.15118166,1.804115554,0
1.904096132,1.664391629,0
2.190019131,1.974617727,0
1.948123314,2.118895589,0
2.225255867,1.671681988,0
2.174926609,1.474943456,0
2.153267847,2.822138961,0
1.676653461,2.674351258,0
1.556741617,2.078384778,0
2.174947957,1.926919829,0
1.592668669,2.238605975,0
1.811047377,2.429271734,0
1.42790703,1.870491794,0
2.228192534,2.358913808,0
1.994828733,2.693398188,0
1.748310679,3.002023145,0
1.798001109,2.243153389,0
1.669125186,2.185653204,0
1.945931276,1.980227651,0
1.8397522,2.328022896,0
1.264127794,2.168067927,0
1.995491429,2.12466092,0
1.304473979,2.049139921,0
2.156121771,2.224272277,0
2.413998563,1.931351717,0
2.516182798,2.006362875,0
2.34204477,2.088019979,0
2.092270964,1.883023665,0
1.786421638,2.177809331,0
2.266556814,1.818364645,0
1.774072733,1.957429462,0
2.211209322,1.957535702,0
2.584233627,1.653867387,0
1.826825272,2.263014122,0
2.132527928,1.879508644,0
1.971800148,1.790532273,0
1.967083894,1.758191982,0
1.541537236,2.028027191,0
1.796425881,2.017674189,0
2.305819026,2.187822543,0
2.304039857,2.471855282,0
1.847991838,1.95693128,0
1.685525045,2.035885768,0
2.408937986,1.806464285,0
2.546323883,1.827001502,0
2.233627797,2.015333451,0
1.752793773,1.844773752,0
2.176499654,2.080953474,0
1.598629086,1.736569031,0
2.078298507,2.011095935,0
2.429700901,1.77355276,0
1.918574679,2.090845066,0
1.752125737,2.107470517,0
2.223558421,2.516310485,0
2.667775687,1.974051327,0
2.106985143,2.310055557,0
2.089095349,1.97120291,0
1.652234762,2.341942744,0
1.461769607,1.962267311,0
2.352947599,2.023437533,0
1.927014547,2.051336346,0
2.557747021,2.142848636,0
2.008410367,2.12032281,0
2.310362068,1.927323935,0
2.159913352,1.393001128,0
2.311607678,2.186893689,0
1.822216182,2.00796413,0
1.98201842,1.663935744,0
1.856777249,2.13595844,0
1.394641712,2.171214014,0
2.512131794,2.134509796,0
2.258059671,2.500739228,0
1.676283155,1.955753256,0
2.200971774,2.46006205,0
1.833569747,1.709530702,0
2.132007948,1.650182245,0
2.232177645,1.797195663,0
1.908617243,2.189660502,0
2.614804015,2.366594147,0
1.900487632,2.859942012,0
1.999104295,1.779548078,0
1.266006262,1.953978845,0
2.103213632,2.296300649,0
2.230971452,1.286596593,0
2.028628523,1.5957501,0
1.751457436,2.048359585,0
2.366610974,2.233064108,0
1.438201114,2.330862735,0
1.498565454,2.218096848,0
1.778117136,2.580598128,0
1.78671201,1.834266644,0
1.842653755,1.924960837,0
1.995787535,1.781984696,0
1.647277275,1.740733797,0
2.428299024,1.640397726,0
2.195559957,2.127553021,0
2.515965315,2.118961669,0
1.673494898,1.922069525,0
1.82288485,2.471884834,0
2.603125677,1.790186982,0
1.669693132,2.351583466,0
1.908050999,2.349687953,0
1.621999589,2.227021396,0
1.891831581,1.748721625,0
2.299002243,1.936682032,0
2.10376066,1.951540956,0
2.053801971,1.549119295,0
1.545664932,1.635073021,0
1.777684008,1.558524653,0
1.498495667,2.289103267,0
2.391401282,2.238798191,0
1.828651802,2.34279874,0
2.22214096,2.409179589,0
1.783682515,1.515027241,0
2.237759484,1.971616177,0
2.071172162,1.996571653,0
1.895313578,2.410688272,0
2.054964352,1.492901438,0
2.182388953,1.75561764,0
1.518955137,1.80837959,0
1.395706863,1.699463431,0
1.337549564,1.750837664,0
1.794907168,1.20599932,0
2.074076109,1.895775338,0
1.734294886,2.12448764,0
2.360452118,1.96291891,0
2.046064708,2.126286501,0
2.047003049,2.727461016,0
1.75603138,2.340213547,0
1.907429811,1.422551049,0
1.797287233,2.242492681,0
1.661488319,1.331770827,0
2.008867,1.587724311,0
1.590207801,2.006664696,0
2.13330726,1.698714845,0
1.858760674,2.387713895,0
2.265819424,2.174628073,0
2.152538789,2.804487102,0
1.761358634,2.18452783,0
1.995169121,1.94556312,0
1.996917402,2.027661686,0
1.914081288,1.430279467,0
1.97644131,1.530100583,0
1.958226361,1.996416999,0
1.354034219,2.303385768,0
1.560739232,2.023954271,0
1.673537138,1.810973252,0
2.105006047,1.690213301,0
1.855593656,2.327694198,0
2.100224099,2.287556664,0
1.730279405,2.319776683,0
1.807684585,2.475929213,0
3.170341739,2.348553742,0
1.954574112,1.838278585,0
2.232227073,2.471683924,0
1.564051001,1.494620457,0
2.221235169,2.384029623,0
1.577311297,2.64106331,0
1.771522741,2.496269435,0
2.205008547,1.935272816,0
1.804116157,2.394017093,0
2.214973516,1.335889425,0
1.943498002,1.781321035,0
2.224696969,2.044124515,0
2.316415465,2.084946882,0
2.272185906,2.387666705,0
1.825779529,2.226176615,0
2.192636137,2.039052975,0
1.753329236,2.151706134,0
1.690260657,2.178193426,0
1.555695344,2.101552908,0
1.997452686,2.026492953,0
1.812274809,2.452635572,0
2.134828737,2.265114983,0
2.046452244,1.833671355,0
2.02952662,2.321430725,0
1.954942118,2.235122367,0
2.126036463,1.798830275,0
1.930089101,2.426135599,0
2.108034938,2.116872121,0
2.177813169,1.802467202,0
1.737342374,2.364624494,0
1.936991086,1.620138529,0
2.214177933,1.942983882,0
1.966637313,1.90394612,0
1.423367408,2.793367948,0
2.217873788,2.420981369,0
2.361431539,1.758622088,0
2.618530826,2.363493659,0
1.804447202,2.048691263,0
2.292787429,2.18543729,0
2.615538393,2.594116325,0
1.714255469,2.076905564,0
2.003108373,2.13653014,0
2.516981207,2.093785398,0
1.669405557,2.024769842,0
1.80966611,1.794766035,0
1.80704487,2.393729797,0
2.593946867,1.81504823,0
2.472879014,1.792818993,0
1.679244341,1.958284409,0
2.323619898,1.910301759,0
2.010854977,2.156248273,0
1.438405706,2.015476882,0
2.601386474,1.99552248,0
1.959879973,1.744520192,0
2.063177185,2.137025987,0
1.406836887,1.967122107,0
1.633928671,2.407217273,0
2.437137617,2.319051829,0
1.892916545,2.223037311,0
2.273400573,2.164933455,0
2.366776147,1.981320344,0
1.751444248,2.136967626,0
1.728986114,1.668481999,0
2.462336229,1.511214269,0
2.033884318,2.176173641,0
1.727869986,2.313619777,0
2.113663201,1.859226693,0
2.1187975,1.722184433,0
1.529241424,1.841077277,0
2.638532065,1.862846205,0
2.673652372,1.84442516,0
1.776133465,2.26600972,0
1.724604955,1.454211852,0
2.490615606,1.660844275,0
1.787039282,2.08038505,0
2.096262905,2.098618944,0
1.859847359,2.204726904,0
1.799438387,1.877459989,0
1.435482961,2.434002523,0
2.514865279,1.342746587,0
1.985047546,1.990660696,0
1.363406774,1.651905333,0
1.878955925,2.182740412,0
2.175983935,1.883969721,0
1.691515527,2.339273465,0
1.943606409,1.861194595,0
2.193569201,2.192839434,0
1.900111115,2.318944332,0
2.44306426,2.092985664,0
1.94248109,2.408024591,0
2.086205048,1.73590163,0
1.802343526,1.430117905,0
2.130543567,2.50026234,0
2.530230385,2.137845079,0
1.781626612,2.118934935,0
2.191174633,2.178101624,0
2.51118624,2.111173353,0
2.317416992,2.598827652,0
1.608411214,1.725571455,0
1.980187056,2.05434428,0
1.719771063,1.959369912,0
1.661823009,1.690610419,0
1.84454568,1.935967765,0
1.886706791,2.401352197,0
2.30449102,1.482057528,0
1.875242034,1.93356568,0
1.413888145,1.944800866,0
1.832948082,1.820955244,0
1.996247627,1.696917487,0
2.505369677,1.604538403,0
1.974400071,1.845389518,0
2.333722567,2.09035699,0
2.401836359,1.874020999,0
2.309219294,1.770640589,0
1.724522796,1.676614221,0
1.574089198,2.473227437,0
1.993557961,2.142075263,0
1.564733693,1.983314271,0
1.648947081,2.011034955,0
2.118336596,2.317582932,0
1.713267452,2.005149251,0
2.038195423,2.109533028,0
1.784196435,2.049816687,0
2.227732399,1.640800772,0
1.660244102,1.666303765,0
1.720683386,2.477981611,0
1.76861201,2.220287561,0
1.714356615,1.868462122,0
1.944281341,2.156697468,0
1.743387439,1.866884395,0
2.276785976,1.96788026,0
1.825665287,1.999584129,0
2.008993921,1.558393636,0
1.629124503,1.759043631,0
2.085202745,1.388888201,0
1.516463616,1.806964702,0
1.638605172,2.338788279,0
1.863648037,1.767429108,0
2.014769948,1.910126531,0
1.73889172,1.811432932,0
2.187223542,1.80284811,0
1.682051626,1.733565042,0
1.756372432,2.155212635,0
1.946244107,2.13506751,0
1.930893643,1.914636151,0
1.776195951,2.415706161,0
2.284521211,2.155378986,0
1.790538327,1.523937141,0
2.111780742,2.312962725,0
1.905470742,2.133202205,0
1.981011097,1.790675677,0
1.905769174,2.107246941,0
1.928853046,1.731266002,0
2.285135403,1.850456694,0
2.583187393,1.908354711,0
2.238784416,2.118871761,0
1.723679571,1.834445425,0
1.448270085,1.980053976,0
2.12478691,1.773432624,0
1.858693795,1.704786348,0
1.432195603,1.808980526,0
1.875698699,2.223466522,0
2.293024013,2.221460643,0
1.628348284,2.102428339,0
2.102168953,2.235098055,0
1.565203124,1.810917156,0
2.406386044,1.814420272,0
2.561258732,1.64160826,0
2.538336616,2.571141324,0
2.100753031,2.407490185,0
1.967180653,1.91046444,0
2.219142772,2.213326758,0
2.224768217,2.178945087,0
2.17157382,1.827081858,0
2.182511187,2.154720875,0
2.156413077,1.996794018,0
2.101707197,2.512123299,0
1.780587267,2.27459148,0
2.245347358,2.112125181,0
1.79780271,2.015610287,0
1.598460141,1.922280695,0
2.086820518,2.331102716,0
2.133371154,1.94722833,0
2.30041153,1.88545461,0
1.999151322,2.409671847,0
2.438155955,1.825155379,0
2.453119383,1.730211583,0
1.632527534,1.675519323,0
1.821552136,1.723848192,0
2.004397183,2.474061799,0
2.350383893,1.686081667,0
2.120761992,2.161074386,0
2.564356905,2.257638137,0
1.916656367,2.050499027,0
1.719962805,2.462209101,0
1.759089407,1.945841746,0
1.794146582,2.007456872,0
2.131050466,2.224570564,0
1.827122998,2.187697871,0
2.392710416,2.188780822,0
2.16670175,2.193153833,0
2.05856745,1.73894804,0
2.168230782,1.992804882,0
1.784610818,1.481874646,0
2.033783809,2.428124959,0
2.302534628,1.541255811,0
1.670287174,1.417609669,0
2.14708406,2.220796659,0
2.355323391,1.877904585,0
2.41235226,2.248490693,0
1.266864699,1.333223198,0
2.285547512,1.840259612,0
1.874302739,1.882044796,0
2.122623278,1.733792358,0
2.086302139,1.899894442,0
1.928039038,1.751260409,0
2.185750777,1.145656889,0
1.36628968,2.273982964,0
1.861021448,1.823651371,0
2.051606347,2.324346499,0
1.659082882,2.317135254,0
2.384378221,1.513820711,0
1.790607435,2.1866839,0
1.982566796,2.467755344,0
2.512953581,1.989559474,0
2.355458,1.624820843,0
2.471935858,1.709536954,0
2.012772714,1.572699615,0
2.007335164,1.328101367,0
1.68879437,2.374337264,0
2.044488828,1.810042075,0
1.662654691,2.343695766,0
2.096487626,2.20524921,0
1.959043223,2.474604913,0
2.057537315,2.346170097,0
2.034764715,2.200973798,0
1.673199381,2.418514295,0
2.069469414,2.116575421,0
2.806336495,2.293983769,0
1.781775645,1.717250935,0
1.781622467,1.894952173,0
2.431950023,2.271138255,0
1.455503739,2.148251962,0
2.205472703,2.534582404,0
2.27771577,2.131241632,0
1.884192419,1.539670501,0
1.758768222,2.167573103,0
1.403274302,2.282067824,0
1.913896651,2.015298059,0
2.11160838,2.120971157,0
2.518017115,2.427996239,0
1.82566814,2.169112133,0
2.499005757,2.258953831,0
2.171641843,1.963509838,0
2.247727549,1.584021918,0
2.403041784,2.172394666,0
2.15231042,1.76522668,0
2.018423622,1.711004999,0
2.360990755,1.580784389,0
1.787499128,2.591013386,0
1.924449774,2.039147208,0
1.960410485,1.677095374,0
2.040708472,1.875852394,0
2.056688241,2.296569086,0
1.934638817,1.342343995,0
1.626801256,1.678637218,0
1.798243778,1.751482609,0
2.265162612,1.617999707,0
1.617758049,1.944463467,0
1.875624914,1.558479152,0
1.361455238,2.158908286,0
1.309214407,2.278624083,0
2.029991841,1.996914816,0
2.442501687,1.762324891,0
2.12423435,1.90709947,0
1.893785191,1.769409679,0
1.846133894,2.088623974,0
2.157903555,2.271004019,0
2.409597665,2.306160094,0
1.395312145,2.085588249,0
1.789074672,1.6630919,0
1.508605984,1.485248707,0
1.973237445,1.530250249,0
1.814357201,2.395820829,0
2.21528821,2.6828062,0
2.220724346,2.212306698,0
1.572729954,1.908483344,0
2.539870954,1.690351386,0
2.066344399,1.486522865,0
2.338134337,2.15154152,0
2.043503488,1.78410952,0
2.087541901,1.631545992,0
1.862183689,1.972578036,0
2.073614921,1.963855381,0
1.85229125,2.117358106,0
1.397553487,1.989170938,0
2.104075318,2.033950528,0
1.92051297,1.862306832,0
2.00921578,2.248644135,0
1.566054966,1.811218114,0
2.325837189,2.277976648,0
1.178035941,1.912383472,0
2.136799942,1.891053153,0
2.312581364,2.17259249,0
1.835387623,2.210357911,0
1.604697575,1.856315419,0
1.842183962,2.27078041,0
1.659163315,1.90093077,0
2.158883336,1.928158531,0
2.950703176,2.116955327,0
2.271366379,2.026531181,0
2.303047845,2.218564805,0
2.296962606,2.399768559,0
1.850101288,2.386720408,0
2.090125164,1.55296601,0
2.182922961,1.860308402,0
2.20589718,2.452592606,0
1.849234545,1.467813231,0
2.031816814,2.072750341,0
2.387411627,1.842458133,0
1.484611199,1.902054283,0
2.41656381,2.136470896,0
1.929815192,1.540771136,0
2.166171725,1.692051968,0
1.741661235,1.69280983,0
1.558866456,1.567703674,0
1.856179357,2.51421506,0
1.639299871,1.874487343,0
2.266984507,1.447534797,0
1.510079118,2.012167944,0
1.873481197,2.213275931,0
2.108932151,1.881627544,0
1.890521267,1.925491924,0
1.445282794,2.338206424,0
1.851572392,1.734765071,0
1.959103627,1.509910812,0
2.185746249,2.228965989,0
1.643384944,2.185076852,0
2.334248901,1.858568908,0
1.648905889,1.772049799,0
1.990512459,1.825358595,0
1.760590425,2.084986466,0
1.988497405,1.986471394,0
2.320130349,1.799691971,0
2.361219707,2.9186899,0
2.218849764,1.723795413,0
1.587236927,2.658438093,0
2.193595615,1.916808657,0
2.247667415,1.913617007,0
2.161060382,1.747476039,0
2.132822754,1.47400327,0
2.317467985,1.902111124,0
1.611788387,1.834441368,0
2.248803991,2.335766532,0
2.179320599,2.285329578,0
2.066776284,1.450567427,0
2.111554252,2.006350628,0
1.98383855,2.432675147,0
1.582866504,2.448417165,0
2.219671902,1.9088139,0
2.36298153,2.361174545,0
2.288057924,2.574319561,0
1.73916662,1.800309866,0
2.544844828,2.320591255,0
2.488747299,1.972902717,0
2.348264294,2.231107974,0
1.89438161,2.396178971,0
1.044025706,2.160140602,0
2.133613279,2.120619474,0
2.156186664,2.268048471,0
2.021229052,2.264036323,0
1.875700311,2.058629352,0
1.920846392,1.991362221,0
1.773096204,1.947067369,0
2.031843036,2.434205177,0
1.574421955,2.090939355,0
1.985421617,2.244049276,0
2.343291925,1.840334501,0
1.704788645,1.564150782,0
2.073653789,2.040580953,0
2.487247763,2.427816913,0
2.275264355,2.250120246,0
2.563586829,1.696008883,0
1.755713524,1.940893767,0
1.843243419,1.418999259,0
2.024085441,1.902506822,0
2.299908727,2.172462936,0
2.027436648,2.49323501,0
1.838357205,1.718297744,0
2.169077238,1.704495738,0
1.817156452,2.438170068,0
1.828772084,1.94172573,0
2.43688189,1.655322267,0
1.97656389,2.366195622,0
2.251794779,1.950493201,0
2.253798737,1.615521078,0
2.062824677,2.262465454,0
1.85381481,2.395876105,0
1.879772699,2.357469546,0
2.240115989,1.934327189,0
1.966488672,2.528958089,0
1.77396564,2.28136718,0
1.712534923,1.68026068,0
2.253236595,2.24312908,0
1.87637836,1.818661714,0
1.502718487,2.10229829,0
2.656294934,1.326105846,0
2.493517147,1.902816524,0
2.418109986,1.385599159,0
1.401026101,2.045759528,0
1.947925477,2.197345716,0
1.856810981,1.973017168,0
1.896303912,1.965243044,0
1.918845752,2.441389118,0
2.098550181,2.267759672,0
2.059986975,2.723092605,0
1.169300214,2.030110738,0
1.960838638,2.233931192,0
2.089222563,1.618807806,0
2.25639198,1.679721299,0
1.509454843,1.955456475,0
1.949402346,1.963142928,0
2.603521583,1.655128212,0
1.393440478,1.746806571,0
2.072279725,1.854387212,0
1.965979068,1.230572187,0
2.217485758,2.260157893,0
2.429741018,2.390932796,0
2.040408414,1.945934581,0
2.304289358,1.896625304,0
2.208900343,1.76804307,0
2.260138465,1.756012916,0
1.543486217,1.506602911,0
1.744492728,1.728465464,0
2.093688461,1.693791765,0
2.132834221,2.482397333,0
2.220107256,2.282296643,0
1.596526401,1.916287296,0
2.690909867,1.97533486,0
2.422209798,2.030546663,0
2.267874524,1.853860262,0
2.264563741,2.037381633,0
1.220545318,2.261402683,0
1.90412122,1.763265769,0
1.570267046,2.249029561,0
1.50734241,2.028343756,0
1.446977789,2.184036545,0
1.848753655,1.591903582,0
2.29357838,2.023291339,0
1.832090387,2.38496188,0
2.327106964,1.994584594,0
2.393572005,1.662295384,0
2.05212531,1.720264216,0
2.134026348,1.708631895,0
1.613785965,1.971544064,0
1.990258429,2.517663938,0
1.716443711,2.272589357,0
2.529450922,2.489285354,0
1.874103893,1.857943582,0
1.779149334,2.241344204,0
1.730286173,1.642606319,0
2.062593628,2.613743162,0
1.72046461,2.112304466,0
1.729265739,2.567322148,0
2.297164974,2.021438708,0
1.977309004,2.215704667,0
1.281884202,2.062260025,0
1.924565297,1.960388461,0
1.654875516,1.59368304,0
2.181450269,2.204092146,0
2.40041101,1.948321116,0
2.126811645,2.191717261,0
1.800367223,2.382005756,0
1.664696391,2.216898355,0
2.224392642,2.227404416,0
1.68124746,1.523996508,0
1.989755463,1.649870448,0
1.842051816,1.897854589,0
2.300744865,1.435274075,0
1.703030825,1.88048696,0
1.417534616,1.794054834,0
1.995491094,2.190018088,0
2.212091201,2.006743074,0
2.074583938,1.900727392,0
1.900204522,1.979626637,0
1.642947208,1.741979437,0
2.245413687,1.617474908,0
1.936298282,1.757590916,0
1.842013885,1.975318952,0
2.360887743,2.591258596,0
1.960289014,1.936760215,0
2.14978339,2.23287474,0
2.265277325,2.159718333,0
2.163426336,1.891739452,0
1.923169637,2.247668768,0
2.314246482,1.836752859,0
2.348367807,1.860341555,0
1.363679509,2.277285326,0
2.172048599,1.538332358,0
2.469882727,2.302379667,0
1.757772999,2.237929194,0
1.978935082,1.910568383,0
2.064286081,1.431614083,0
1.35871618,2.027899468,0
1.808716419,2.124922849,0
2.275035029,1.595329216,0
2.058201936,1.770775663,0
1.775858185,1.414581676,0
1.851988274,1.734590258,0
2.081016216,1.696215167,0
2.819831496,1.984771315,0
2.218631455,1.946324921,0
2.107007284,1.552115292,0
2.181701975,2.153864883,0
1.628825816,1.757843484,0
2.295081011,1.644133921,0
1.291804802,2.684275585,0
2.579953156,1.994910967,0
2.277571547,1.715270488,0
1.401397139,2.245336816,0
2.106146763,2.310562872,0
1.997490676,2.734570294,0
2.236741447,1.61579514,0
2.03368065,1.866061024,0
1.670235885,1.803738912,0
2.168384862,1.813263093,0
1.865440933,2.200598661,0
2.0850828,1.665125421,0
2.141835557,1.868594656,0
1.962819887,2.178042209,0
1.771105908,1.632293459,0
1.714718426,2.14902819,0
1.668199818,1.580228745,0
1.971076938,2.033830933,0
2.089611347,2.303530654,0
1.705923424,2.219924393,0
1.945075326,2.154265722,0
1.492997951,1.845007744,0
2.195076163,2.665843491,0
2.405349929,2.012125422,0
1.948638585,1.988350971,0
2.056264271,1.444341709,0
1.89208303,1.777966675,0
2.20073986,1.908658021,0
2.065864096,2.041188667,0
2.050291952,2.175713386,0
2.060066541,1.793810141,0
1.807634951,1.877229514,0
2.084927325,2.857924008,0
1.645600675,1.856724582,0
1.611207241,2.569835269,0
1.831637912,2.050725879,0
1.527326195,2.253847131,0
1.965278605,1.73745965,0
1.839753284,1.769467567,0
2.102633924,2.507748297,0
2.266391835,2.180946098,0
2.276663256,2.106901829,0
2.087925694,1.816344347,0
1.856998008,1.968590125,0
2.688423381,2.297608775,0
1.996794232,1.65128151,0
2.119779239,2.246591523,0
1.612171822,2.642918587,0
2.258759651,1.59976403,0
2.058538425,2.250378084,0
1.636148293,1.895485213,0
1.929394448,2.508129013,0
1.502925472,2.079519017,0
1.815689353,2.219858437,0
1.510259641,1.831343628,0
2.06912764,1.48418839,0
1.716666673,1.854234527,0
1.511995678,2.014122792,0
1.62334672,2.246134629,0
1.193195515,1.909630904,0
1.857069903,2.166160796,0
2.419627327,2.193128749,0
2.188065407,1.988922874,0
1.977295888,2.253035874,0
1.899219977,1.928004035,0
2.0560821,1.716233737,0
2.225391241,2.060785591,0
2.526279126,1.693907569,0
2.072697226,1.56583406,0
2.359301887,1.871525296,0
1.819767206,1.893874565,0
1.457894024,1.681534504,0
1.903182676,2.456128984,0
2.44609635,1.258990491,0
1.739379276,2.486473279,0
1.970524182,1.741185496,0
2.24853671,2.412434614,0
2.314865212,2.077283068,0
2.052056271,1.804841968,0
1.593198433,1.74139004,0
1.848707997,2.149673104,0
1.632146184,1.125059815,0
2.232249596,2.036219695,0
1.726294444,3.151016489,0
1.693550618,1.847510481,0
1.623389371,1.321873571,0
2.227614973,2.15045726,0
2.001883137,1.309492265,0
2.035339212,2.470380645,0
2.076003457,1.906658686,0
1.595641701,2.034317224,0
1.506953784,2.035049836,0
2.242860152,2.347148472,0
2.206333634,2.138259954,0
1.797326493,1.630894753,0
1.877176285,1.873390854,0
2.760717582,2.256024923,0
1.959079301,1.596771589,0
2.152591853,2.44570162,0
2.132716324,2.243391497,0
